index,open_btc,high_btc,low_btc,close_btc,volume_btc,num_trades_btc,buy_volume_btc,open_eth,high_eth,low_eth,close_eth,volume_eth,num_trades_eth,buy_volume_eth,sum_volume,count,avg,min,max,open_keep,close_keep,high_keep,low_keep,vol_keep,volcon_keep,open,close,high,low,volume,volumeConverted,average,cnt
2020-07-01,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,374832,19068.83170500,225.59000000,232.71000000,224.16000000,230.99000000,517351.58865000,176455,265707.94626000,288598.00999999995,250,1154.3920399999997,5.0,20693.64,0.001858,0.001835,0.002039,0.00161,190871.98,351.71277792,0.410127142348,0.440837408274,0.453978824439,0.386438427207,4095196.042060051,1724459.11711396,0.4210931783003205,319.0
2020-07-02,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,470292,21637.63048900,230.99000000,232.01000000,222.87000000,226.46000000,592485.91115000,210294,282313.90134000,433800.49999999977,266,1630.8289473684201,7.61,49994.59,0.001844,0.001784,0.002643,0.001504,141729.06,254.21915351,0.439322797294,0.431080918568,0.441686941577,0.390622731597,3940210.4682080843,1638080.65675474,0.41573430403571837,290.0
2020-07-03,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,343189,13719.52451700,226.46000000,228.13000000,223.97000000,224.87000000,314578.50040000,139167,153734.92210000,388022.45000000007,58,6690.042241379311,24.0,299860.95,0.001796,0.002098,0.002131,0.001733,139481.00,269.59560387,0.433017103534,0.485806512627,0.490341546327,0.418321587544,4082651.947545977,1772175.49039583,0.43407459493603395,85.0
2020-07-04,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,335225,13588.81960000,224.86000000,230.71000000,224.43000000,229.17000000,307726.46593000,134338,156161.48084000,105504.51,89,1185.4439325842695,1.0,10271.6,0.002089,0.002207,0.002451,0.002,107513.72,233.36620205,0.486386465005,0.496749271015,0.527109586236,0.469674566872,3454540.4816833735,1691727.94538297,0.48971142597773315,182.0
2020-07-05,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,384500,16276.23427000,229.24000000,229.85000000,223.05000000,227.56000000,355747.12006000,152077,173480.66716000,80090.03999999998,34,2355.5894117647053,41.88,20000.0,0.002203,0.002217,0.002434,0.002053,112690.94,240.40799773,0.495910483456,0.490604924306,0.50341670363,0.471850690297,2980568.64572962,1470474.83603734,0.4933537894334855,78.0
2020-07-06,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,533540,28132.94222200,227.54000000,242.00000000,226.93000000,241.60000000,864817.50700000,268187,443659.99767000,186757.85,57,3276.45350877193,22.32,30000.0,0.00223,0.002151,0.002253,0.002051,135072.17,290.43925643,0.491059188949,0.524091990681,0.534325479743,0.472156555616,3336684.5403951975,1655046.53350832,0.4960152850746556,148.0
2020-07-07,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,433481,16284.84900200,241.60000000,243.77000000,234.40000000,239.39000000,600424.97209000,213589,293523.48727000,85592.3,56,1528.4339285714286,5.0,9738.0,0.002143,0.00234,0.002397,0.002082,108175.18,235.42646477,0.52447972542,0.538287396341,0.550156204779,0.506604753077,2527057.640487639,1317265.70199136,0.5212646046875176,123.0
2020-07-08,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,652605,28067.68064200,239.39000000,248.88000000,237.78000000,246.95000000,958185.83708000,309582,472779.31973000,844976.3799999999,83,10180.438313253011,10.0,691983.6,0.00232,0.002297,0.00259,0.00215,114367.44,269.14905705,0.538287396341,0.569314355301,0.606458581282,0.52312337078,2716069.742574973,1559272.11694172,0.5740913395925725,256.0
2020-07-09,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,575491,22644.91550100,246.94000000,247.90000000,237.88000000,241.98000000,647641.58291000,243580,313999.27569000,209583.27000000005,106,1977.2006603773589,1.0,60000.0,0.002296,0.002213,0.002299,0.0021,77973.86,168.62626022,0.570080445562,0.52532294415,0.570820840776,0.519470191995,2053764.960377906,1104337.82302556,0.5377138301270632,166.0
2020-07-10,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,525484,18360.61316800,241.97000000,242.16000000,235.72000000,241.26000000,455025.12385000,181124,234086.96963000,85521.54,66,1295.780909090909,4.27,21000.0,0.002216,0.002196,0.002229,0.0021,88213.55,191.92267754,0.524486217024,0.524027322473,0.532288878317,0.511625012286,1121499.365438203,583342.610950012,0.520145288465752,148.0
2020-07-11,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,413452,10815.47329300,241.27000000,241.67000000,237.54000000,239.19000000,294476.00626000,140265,144264.75794000,301856.1499999999,101,2988.674752475247,10.53,40000.0,0.002188,0.002189,0.002222,0.00186,143244.70,299.16970019,0.524027322473,0.50791627039,0.529778813941,0.504705609874,1354644.398925887,698616.356237063,0.5157193701837942,138.0
